CMDLINE python src/scan_instances.py
MEM 353.660156 1683825262.8130
MEM 353.660156 1683825262.9133
MEM 353.660156 1683825263.0136
MEM 353.660156 1683825263.1139
MEM 353.660156 1683825263.2142
MEM 353.660156 1683825263.3144
MEM 353.660156 1683825263.4148
MEM 353.660156 1683825263.5150
MEM 353.660156 1683825263.6153
MEM 353.660156 1683825263.7156
MEM 353.660156 1683825263.8158
MEM 353.660156 1683825263.9161
MEM 353.660156 1683825264.0164
MEM 353.660156 1683825264.1166
MEM 353.660156 1683825264.2169
MEM 353.660156 1683825264.3172
MEM 353.660156 1683825264.4175
MEM 353.660156 1683825264.5177
MEM 353.660156 1683825264.6180
MEM 353.660156 1683825264.7187
MEM 353.660156 1683825264.8190
MEM 353.660156 1683825264.9192
MEM 353.660156 1683825265.0196
MEM 353.660156 1683825265.1198
MEM 353.660156 1683825265.2201
MEM 353.660156 1683825265.3204
MEM 353.660156 1683825265.4208
MEM 353.660156 1683825265.5211
MEM 353.660156 1683825265.6215
MEM 353.660156 1683825265.7218
MEM 353.660156 1683825265.8221
MEM 353.660156 1683825265.9224
MEM 353.660156 1683825266.0227
MEM 353.660156 1683825266.1230
MEM 353.660156 1683825266.2233
MEM 353.660156 1683825266.3236
MEM 353.660156 1683825266.4239
MEM 353.660156 1683825266.5241
MEM 353.660156 1683825266.6244
MEM 353.660156 1683825266.7248
MEM 353.660156 1683825266.8250
MEM 353.660156 1683825266.9253
MEM 353.660156 1683825267.0256
MEM 353.660156 1683825267.1259
MEM 353.660156 1683825267.2262
MEM 353.660156 1683825267.3265
MEM 353.660156 1683825267.4268
MEM 353.660156 1683825267.5271
MEM 353.660156 1683825267.6273
MEM 353.660156 1683825267.7276
MEM 353.660156 1683825267.8279
MEM 353.660156 1683825267.9281
MEM 353.660156 1683825268.0284
MEM 353.660156 1683825268.1287
MEM 353.660156 1683825268.2290
MEM 353.660156 1683825268.3292
MEM 353.660156 1683825268.4294
MEM 353.660156 1683825268.5297
MEM 353.660156 1683825268.6299
MEM 353.660156 1683825268.7302
MEM 354.433594 1683825268.8305
MEM 354.433594 1683825268.9307
MEM 354.433594 1683825269.0310
MEM 354.433594 1683825269.1313
MEM 354.433594 1683825269.2315
MEM 354.433594 1683825269.3318
MEM 354.433594 1683825269.4321
MEM 354.433594 1683825269.5324
MEM 354.433594 1683825269.6327
MEM 354.433594 1683825269.7330
MEM 354.433594 1683825269.8333
MEM 354.433594 1683825269.9335
MEM 354.433594 1683825270.0338
MEM 354.433594 1683825270.1341
MEM 354.433594 1683825270.2344
MEM 354.433594 1683825270.3346
MEM 354.433594 1683825270.4349
MEM 354.433594 1683825270.5352
MEM 354.433594 1683825270.6354
MEM 354.433594 1683825270.7357
MEM 354.433594 1683825270.8360
MEM 354.433594 1683825270.9363
MEM 354.433594 1683825271.0365
MEM 354.433594 1683825271.1368
MEM 354.433594 1683825271.2371
MEM 354.433594 1683825271.3374
MEM 354.433594 1683825271.4379
MEM 354.433594 1683825271.5384
MEM 354.433594 1683825271.6387
MEM 354.433594 1683825271.7390
MEM 354.433594 1683825271.8393
MEM 354.433594 1683825271.9395
MEM 354.433594 1683825272.0398
MEM 354.433594 1683825272.1401
MEM 354.433594 1683825272.2404
MEM 354.433594 1683825272.3407
MEM 354.433594 1683825272.4410
MEM 354.433594 1683825272.5412
MEM 354.433594 1683825272.6414
MEM 354.433594 1683825272.7417
MEM 354.433594 1683825272.8420
MEM 354.433594 1683825272.9422
MEM 354.433594 1683825273.0425
MEM 354.433594 1683825273.1428
MEM 354.433594 1683825273.2430
MEM 354.433594 1683825273.3433
MEM 354.433594 1683825273.4436
MEM 354.433594 1683825273.5439
MEM 354.433594 1683825273.6442
MEM 354.433594 1683825273.7444
MEM 354.433594 1683825273.8447
MEM 354.433594 1683825273.9449
MEM 354.433594 1683825274.0451
MEM 354.433594 1683825274.1454
MEM 354.433594 1683825274.2457
MEM 354.433594 1683825274.3459
MEM 354.433594 1683825274.4462
MEM 354.433594 1683825274.5465
MEM 354.433594 1683825274.6469
MEM 354.433594 1683825274.7472
MEM 354.433594 1683825274.8475
MEM 354.433594 1683825274.9478
MEM 354.433594 1683825275.0480
MEM 354.433594 1683825275.1484
MEM 354.433594 1683825275.2487
MEM 354.433594 1683825275.3490
MEM 354.433594 1683825275.4493
MEM 354.433594 1683825275.5497
MEM 354.433594 1683825275.6500
MEM 354.433594 1683825275.7503
MEM 354.433594 1683825275.8506
MEM 354.433594 1683825275.9509
MEM 354.433594 1683825276.0512
MEM 354.433594 1683825276.1515
MEM 354.433594 1683825276.2519
MEM 354.433594 1683825276.3522
MEM 354.433594 1683825276.4525
MEM 354.433594 1683825276.5528
MEM 354.433594 1683825276.6531
MEM 354.433594 1683825276.7534
MEM 354.433594 1683825276.8538
MEM 354.433594 1683825276.9541
MEM 354.433594 1683825277.0544
MEM 354.433594 1683825277.1548
MEM 354.433594 1683825277.2551
MEM 354.433594 1683825277.3555
MEM 354.433594 1683825277.4558
MEM 354.433594 1683825277.5561
MEM 354.433594 1683825277.6565
MEM 354.433594 1683825277.7568
MEM 354.433594 1683825277.8571
MEM 354.433594 1683825277.9575
MEM 354.433594 1683825278.0578
MEM 354.433594 1683825278.1581
MEM 354.433594 1683825278.2584
MEM 354.433594 1683825278.3587
MEM 354.433594 1683825278.4591
MEM 354.433594 1683825278.5594
MEM 354.433594 1683825278.6597
MEM 354.433594 1683825278.7600
MEM 354.433594 1683825278.8603
MEM 354.433594 1683825278.9606
MEM 354.433594 1683825279.0609
MEM 354.433594 1683825279.1612
MEM 354.433594 1683825279.2615
MEM 354.433594 1683825279.3618
MEM 354.433594 1683825279.4621
MEM 354.433594 1683825279.5625
MEM 354.433594 1683825279.6628
MEM 354.433594 1683825279.7631
MEM 354.433594 1683825279.8634
MEM 354.433594 1683825279.9637
MEM 354.433594 1683825280.0640
MEM 354.433594 1683825280.1643
MEM 354.433594 1683825280.2647
MEM 354.433594 1683825280.3651
MEM 354.433594 1683825280.4654
MEM 354.433594 1683825280.5657
MEM 354.433594 1683825280.6660
MEM 354.433594 1683825280.7663
MEM 354.433594 1683825280.8666
MEM 354.433594 1683825280.9670
MEM 354.433594 1683825281.0673
MEM 354.433594 1683825281.1675
MEM 354.433594 1683825281.2678
MEM 354.433594 1683825281.3681
MEM 354.433594 1683825281.4685
MEM 354.433594 1683825281.5687
MEM 354.433594 1683825281.6691
MEM 354.433594 1683825281.7693
MEM 354.433594 1683825281.8700
MEM 354.433594 1683825281.9706
MEM 354.433594 1683825282.0709
MEM 354.433594 1683825282.1712
MEM 354.433594 1683825282.2714
MEM 354.433594 1683825282.3718
MEM 354.433594 1683825282.4722
MEM 354.433594 1683825282.5726
MEM 354.433594 1683825282.6729
MEM 354.433594 1683825282.7732
MEM 354.433594 1683825282.8735
MEM 354.433594 1683825282.9738
MEM 354.433594 1683825283.0741
MEM 354.433594 1683825283.1745
MEM 354.433594 1683825283.2748
MEM 354.433594 1683825283.3751
MEM 354.433594 1683825283.4754
MEM 354.433594 1683825283.5756
MEM 354.433594 1683825283.6759
MEM 354.433594 1683825283.7762
MEM 354.433594 1683825283.8764
MEM 354.433594 1683825283.9767
MEM 354.433594 1683825284.0770
MEM 354.433594 1683825284.1772
MEM 354.433594 1683825284.2774
MEM 354.433594 1683825284.3777
MEM 354.433594 1683825284.4780
MEM 354.433594 1683825284.5782
MEM 354.433594 1683825284.6785
MEM 354.433594 1683825284.7788
MEM 354.433594 1683825284.8790
MEM 354.433594 1683825284.9793
MEM 354.433594 1683825285.0796
MEM 354.433594 1683825285.1798
MEM 354.433594 1683825285.2801
MEM 354.433594 1683825285.3804
MEM 354.433594 1683825285.4808
MEM 354.433594 1683825285.5810
MEM 354.433594 1683825285.6813
MEM 354.433594 1683825285.7816
MEM 354.433594 1683825285.8819
MEM 354.433594 1683825285.9821
MEM 354.433594 1683825286.0825
MEM 354.433594 1683825286.1828
MEM 354.433594 1683825286.2830
MEM 354.433594 1683825286.3833
MEM 354.433594 1683825286.4837
MEM 354.433594 1683825286.5839
MEM 354.433594 1683825286.6842
MEM 354.433594 1683825286.7845
MEM 354.433594 1683825286.8847
MEM 354.433594 1683825286.9850
MEM 354.433594 1683825287.0853
MEM 354.433594 1683825287.1856
MEM 354.433594 1683825287.2859
MEM 354.433594 1683825287.3862
MEM 354.433594 1683825287.4865
MEM 354.433594 1683825287.5868
MEM 354.433594 1683825287.6870
MEM 354.433594 1683825287.7874
MEM 354.433594 1683825287.8877
MEM 354.433594 1683825287.9880
MEM 354.433594 1683825288.0883
MEM 354.433594 1683825288.1887
MEM 354.433594 1683825288.2890
MEM 354.433594 1683825288.3893
MEM 354.433594 1683825288.4896
MEM 354.433594 1683825288.5899
MEM 354.433594 1683825288.6903
MEM 354.433594 1683825288.7905
MEM 354.433594 1683825288.8907
MEM 354.433594 1683825288.9910
MEM 354.433594 1683825289.0913
MEM 354.433594 1683825289.1916
MEM 354.433594 1683825289.2919
MEM 354.433594 1683825289.3922
MEM 354.433594 1683825289.4925
MEM 354.433594 1683825289.5928
MEM 354.433594 1683825289.6931
MEM 354.433594 1683825289.7934
MEM 354.433594 1683825289.8936
MEM 354.433594 1683825289.9939
MEM 354.433594 1683825290.0942
MEM 354.433594 1683825290.1944
MEM 354.433594 1683825290.2947
MEM 354.433594 1683825290.3950
MEM 354.433594 1683825290.4953
MEM 354.433594 1683825290.5956
MEM 354.433594 1683825290.6958
MEM 354.433594 1683825290.7961
MEM 354.433594 1683825290.8964
MEM 354.433594 1683825290.9966
MEM 354.433594 1683825291.0969
MEM 354.433594 1683825291.1971
MEM 354.433594 1683825291.2974
MEM 354.433594 1683825291.3977
MEM 354.433594 1683825291.4979
MEM 354.433594 1683825291.5982
MEM 354.433594 1683825291.6985
MEM 354.433594 1683825291.7988
MEM 354.433594 1683825291.8991
MEM 354.433594 1683825291.9993
MEM 354.433594 1683825292.0996
MEM 354.433594 1683825292.1999
MEM 354.433594 1683825292.3001
MEM 354.433594 1683825292.4004
MEM 354.433594 1683825292.5007
MEM 354.433594 1683825292.6010
MEM 354.433594 1683825292.7013
MEM 354.433594 1683825292.8017
MEM 354.433594 1683825292.9020
MEM 354.433594 1683825293.0022
MEM 354.433594 1683825293.1025
MEM 354.433594 1683825293.2028
MEM 354.433594 1683825293.3031
MEM 354.433594 1683825293.4035
MEM 354.433594 1683825293.5039
MEM 354.433594 1683825293.6042
MEM 354.433594 1683825293.7046
MEM 354.433594 1683825293.8049
MEM 354.433594 1683825293.9052
MEM 354.433594 1683825294.0055
MEM 354.433594 1683825294.1059
MEM 354.433594 1683825294.2062
MEM 354.433594 1683825294.3065
MEM 354.433594 1683825294.4069
MEM 354.433594 1683825294.5072
MEM 354.433594 1683825294.6075
MEM 354.433594 1683825294.7078
MEM 354.433594 1683825294.8082
MEM 354.433594 1683825294.9085
MEM 354.433594 1683825295.0088
MEM 354.433594 1683825295.1092
MEM 354.433594 1683825295.2095
MEM 354.433594 1683825295.3097
MEM 354.433594 1683825295.4101
MEM 354.433594 1683825295.5104
MEM 354.433594 1683825295.6107
MEM 354.433594 1683825295.7110
MEM 354.433594 1683825295.8113
MEM 354.433594 1683825295.9116
MEM 354.433594 1683825296.0118
MEM 354.433594 1683825296.1121
MEM 354.433594 1683825296.2124
MEM 354.433594 1683825296.3127
MEM 354.433594 1683825296.4130
MEM 354.433594 1683825296.5133
MEM 354.433594 1683825296.6136
MEM 354.433594 1683825296.7139
MEM 354.433594 1683825296.8142
MEM 354.433594 1683825296.9146
MEM 354.433594 1683825297.0149
MEM 354.433594 1683825297.1152
MEM 354.433594 1683825297.2155
MEM 354.433594 1683825297.3158
MEM 354.433594 1683825297.4161
MEM 354.433594 1683825297.5164
MEM 354.433594 1683825297.6167
MEM 354.433594 1683825297.7170
MEM 354.433594 1683825297.8173
MEM 354.433594 1683825297.9176
MEM 354.433594 1683825298.0179
MEM 354.433594 1683825298.1182
MEM 354.433594 1683825298.2184
MEM 354.433594 1683825298.3187
MEM 354.433594 1683825298.4190
MEM 354.433594 1683825298.5193
MEM 354.433594 1683825298.6196
MEM 354.433594 1683825298.7200
MEM 354.433594 1683825298.8203
MEM 354.433594 1683825298.9206
MEM 354.433594 1683825299.0209
MEM 354.433594 1683825299.1212
MEM 354.433594 1683825299.2218
MEM 354.433594 1683825299.3221
MEM 354.433594 1683825299.4224
MEM 354.433594 1683825299.5226
MEM 354.433594 1683825299.6229
MEM 354.433594 1683825299.7232
MEM 354.433594 1683825299.8235
MEM 354.433594 1683825299.9238
MEM 354.433594 1683825300.0240
MEM 354.433594 1683825300.1243
MEM 354.433594 1683825300.2246
MEM 354.433594 1683825300.3249
MEM 354.433594 1683825300.4251
MEM 354.433594 1683825300.5254
MEM 354.433594 1683825300.6257
MEM 354.433594 1683825300.7260
MEM 354.433594 1683825300.8263
MEM 354.433594 1683825300.9266
MEM 354.433594 1683825301.0269
MEM 354.433594 1683825301.1271
MEM 354.433594 1683825301.2274
MEM 354.433594 1683825301.3277
MEM 354.433594 1683825301.4280
MEM 354.433594 1683825301.5282
MEM 354.433594 1683825301.6285
MEM 354.433594 1683825301.7288
MEM 354.433594 1683825301.8291
MEM 354.433594 1683825301.9294
MEM 354.433594 1683825302.0296
MEM 354.433594 1683825302.1300
MEM 354.433594 1683825302.2302
MEM 354.433594 1683825302.3305
MEM 354.433594 1683825302.4308
MEM 354.433594 1683825302.5311
MEM 354.433594 1683825302.6314
MEM 354.433594 1683825302.7317
MEM 354.433594 1683825302.8320
MEM 354.433594 1683825302.9323
MEM 354.433594 1683825303.0326
MEM 354.433594 1683825303.1329
MEM 354.433594 1683825303.2332
MEM 354.433594 1683825303.3335
MEM 354.433594 1683825303.4338
MEM 354.433594 1683825303.5341
MEM 354.433594 1683825303.6344
MEM 354.433594 1683825303.7347
MEM 354.433594 1683825303.8350
MEM 354.433594 1683825303.9353
MEM 354.433594 1683825304.0356
MEM 354.433594 1683825304.1360
MEM 354.433594 1683825304.2363
MEM 354.433594 1683825304.3366
MEM 354.433594 1683825304.4369
MEM 354.433594 1683825304.5377
MEM 354.433594 1683825304.6380
MEM 354.433594 1683825304.7383
MEM 354.433594 1683825304.8387
MEM 354.433594 1683825304.9390
MEM 354.433594 1683825305.0393
MEM 354.433594 1683825305.1396
MEM 354.433594 1683825305.2399
MEM 354.433594 1683825305.3402
MEM 354.433594 1683825305.4405
MEM 354.433594 1683825305.5408
MEM 354.433594 1683825305.6411
MEM 354.433594 1683825305.7415
MEM 354.433594 1683825305.8418
MEM 354.433594 1683825305.9421
MEM 354.433594 1683825306.0424
MEM 354.433594 1683825306.1427
MEM 354.433594 1683825306.2429
MEM 354.433594 1683825306.3432
MEM 354.433594 1683825306.4436
MEM 354.433594 1683825306.5439
MEM 354.433594 1683825306.6442
MEM 354.433594 1683825306.7445
MEM 354.433594 1683825306.8448
MEM 354.433594 1683825306.9451
MEM 354.433594 1683825307.0454
MEM 354.433594 1683825307.1457
MEM 354.433594 1683825307.2460
MEM 354.433594 1683825307.3463
MEM 354.433594 1683825307.4466
MEM 354.433594 1683825307.5469
MEM 354.433594 1683825307.6472
MEM 354.433594 1683825307.7475
MEM 354.691406 1683825307.8478
MEM 354.078125 1683825307.9481
MEM 354.078125 1683825308.0485
MEM 354.078125 1683825308.1488
MEM 354.078125 1683825308.2491
MEM 354.078125 1683825308.3494
MEM 354.078125 1683825308.4497
MEM 354.078125 1683825308.5500
MEM 354.078125 1683825308.6502
MEM 354.078125 1683825308.7505
MEM 354.078125 1683825308.8508
MEM 354.078125 1683825308.9511
MEM 354.078125 1683825309.0513
MEM 354.078125 1683825309.1516
MEM 354.078125 1683825309.2519
MEM 354.078125 1683825309.3525
MEM 354.078125 1683825309.4529
MEM 354.078125 1683825309.5532
MEM 354.078125 1683825309.6536
MEM 354.078125 1683825309.7538
MEM 354.078125 1683825309.8542
MEM 354.078125 1683825309.9546
MEM 354.078125 1683825310.0549
MEM 354.078125 1683825310.1553
MEM 354.078125 1683825310.2556
MEM 354.078125 1683825310.3559
MEM 354.078125 1683825310.4562
MEM 354.078125 1683825310.5565
MEM 354.078125 1683825310.6568
MEM 354.078125 1683825310.7571
MEM 354.078125 1683825310.8574
MEM 354.078125 1683825310.9577
MEM 354.078125 1683825311.0580
MEM 354.078125 1683825311.1583
MEM 354.078125 1683825311.2586
MEM 354.078125 1683825311.3589
MEM 354.078125 1683825311.4591
MEM 354.078125 1683825311.5594
MEM 354.078125 1683825311.6597
MEM 354.078125 1683825311.7599
MEM 354.078125 1683825311.8602
MEM 354.078125 1683825311.9605
MEM 354.078125 1683825312.0608
MEM 354.078125 1683825312.1611
MEM 354.078125 1683825312.2614
MEM 354.078125 1683825312.3616
MEM 354.078125 1683825312.4619
MEM 354.078125 1683825312.5622
MEM 354.078125 1683825312.6625
MEM 354.078125 1683825312.7628
MEM 354.078125 1683825312.8630
MEM 354.078125 1683825312.9633
MEM 354.078125 1683825313.0637
MEM 354.078125 1683825313.1640
MEM 354.078125 1683825313.2642
MEM 354.078125 1683825313.3645
MEM 354.078125 1683825313.4648
MEM 354.078125 1683825313.5651
MEM 354.078125 1683825313.6654
MEM 354.078125 1683825313.7656
MEM 354.332031 1683825313.8659
MEM 354.332031 1683825313.9662
MEM 354.332031 1683825314.0664
MEM 354.332031 1683825314.1667
MEM 354.332031 1683825314.2670
MEM 354.332031 1683825314.3672
MEM 354.332031 1683825314.4676
MEM 354.332031 1683825314.5678
MEM 354.332031 1683825314.6681
MEM 354.332031 1683825314.7684
MEM 354.332031 1683825314.8689
MEM 354.332031 1683825314.9693
MEM 354.332031 1683825315.0696
MEM 354.332031 1683825315.1700
MEM 354.332031 1683825315.2703
MEM 354.332031 1683825315.3705
MEM 354.332031 1683825315.4713
MEM 354.332031 1683825315.5716
MEM 354.332031 1683825315.6720
MEM 354.332031 1683825315.7723
MEM 354.332031 1683825315.8726
MEM 354.332031 1683825315.9729
MEM 354.332031 1683825316.0732
MEM 354.332031 1683825316.1735
MEM 354.332031 1683825316.2738
MEM 354.332031 1683825316.3740
MEM 354.332031 1683825316.4744
MEM 354.332031 1683825316.5747
MEM 354.332031 1683825316.6751
MEM 354.332031 1683825316.7754
MEM 354.332031 1683825316.8757
MEM 354.332031 1683825316.9760
MEM 354.332031 1683825317.0762
MEM 354.332031 1683825317.1766
MEM 354.332031 1683825317.2768
MEM 354.332031 1683825317.3771
MEM 354.332031 1683825317.4774
MEM 354.332031 1683825317.5778
MEM 354.332031 1683825317.6781
MEM 354.332031 1683825317.7785
MEM 354.332031 1683825317.8788
MEM 354.332031 1683825317.9791
MEM 354.332031 1683825318.0795
MEM 354.332031 1683825318.1799
MEM 354.332031 1683825318.2803
MEM 354.332031 1683825318.3806
MEM 354.332031 1683825318.4808
MEM 354.332031 1683825318.5811
MEM 354.332031 1683825318.6814
MEM 354.332031 1683825318.7817
MEM 354.332031 1683825318.8820
MEM 354.332031 1683825318.9823
MEM 354.332031 1683825319.0826
MEM 354.332031 1683825319.1829
MEM 354.332031 1683825319.2832
MEM 354.332031 1683825319.3835
MEM 354.332031 1683825319.4838
MEM 354.332031 1683825319.5841
MEM 354.332031 1683825319.6844
MEM 354.332031 1683825319.7846
MEM 354.332031 1683825319.8849
MEM 354.332031 1683825319.9852
MEM 354.332031 1683825320.0855
MEM 354.332031 1683825320.1859
MEM 354.332031 1683825320.2863
MEM 354.332031 1683825320.3872
MEM 354.332031 1683825320.4876
MEM 354.332031 1683825320.5882
MEM 354.332031 1683825320.6885
MEM 354.332031 1683825320.7888
MEM 354.332031 1683825320.8891
MEM 354.332031 1683825320.9894
MEM 354.332031 1683825321.0897
MEM 354.332031 1683825321.1899
MEM 354.332031 1683825321.2902
MEM 354.332031 1683825321.3905
MEM 354.332031 1683825321.4908
MEM 354.332031 1683825321.5911
MEM 354.332031 1683825321.6914
MEM 354.332031 1683825321.7917
MEM 354.332031 1683825321.8919
MEM 354.332031 1683825321.9922
MEM 354.332031 1683825322.0925
MEM 354.332031 1683825322.1928
MEM 354.332031 1683825322.2931
MEM 354.332031 1683825322.3934
MEM 354.332031 1683825322.4936
MEM 354.332031 1683825322.5939
MEM 354.332031 1683825322.6942
MEM 354.332031 1683825322.7945
MEM 354.332031 1683825322.8948
MEM 354.332031 1683825322.9950
MEM 354.332031 1683825323.0953
MEM 354.332031 1683825323.1956
MEM 354.332031 1683825323.2959
MEM 354.332031 1683825323.3962
MEM 354.332031 1683825323.4965
MEM 354.332031 1683825323.5968
MEM 354.332031 1683825323.6971
MEM 354.332031 1683825323.7974
MEM 354.332031 1683825323.8977
MEM 354.332031 1683825323.9980
MEM 354.332031 1683825324.0983
MEM 354.332031 1683825324.1986
MEM 354.332031 1683825324.2989
MEM 354.332031 1683825324.3993
MEM 354.332031 1683825324.4996
MEM 354.332031 1683825324.5999
MEM 354.332031 1683825324.7002
MEM 354.332031 1683825324.8005
MEM 354.332031 1683825324.9008
MEM 354.332031 1683825325.0010
MEM 354.332031 1683825325.1013
MEM 354.332031 1683825325.2016
MEM 354.332031 1683825325.3019
MEM 354.332031 1683825325.4026
MEM 354.332031 1683825325.5030
MEM 354.332031 1683825325.6033
MEM 354.332031 1683825325.7037
MEM 354.332031 1683825325.8040
MEM 354.332031 1683825325.9043
