CMDLINE /home/stefano/anaconda3/bin/python instances/getInstancesPeersqueue.py
MEM 309.570312 1683052147.3984
MEM 309.570312 1683052147.4987
MEM 309.570312 1683052147.5990
MEM 309.828125 1683052147.6994
MEM 309.828125 1683052147.7998
MEM 310.085938 1683052147.9001
MEM 310.085938 1683052148.0004
MEM 310.085938 1683052148.1008
MEM 310.085938 1683052148.2011
MEM 310.085938 1683052148.3013
MEM 310.085938 1683052148.4017
MEM 310.085938 1683052148.5021
MEM 310.085938 1683052148.6023
MEM 310.859375 1683052148.7027
MEM 311.117188 1683052148.8030
MEM 311.117188 1683052148.9033
MEM 311.117188 1683052149.0036
MEM 311.117188 1683052149.1040
MEM 311.117188 1683052149.2043
MEM 311.117188 1683052149.3045
MEM 311.117188 1683052149.4049
MEM 311.117188 1683052149.5054
MEM 311.117188 1683052149.6058
MEM 311.375000 1683052149.7061
MEM 311.375000 1683052149.8065
MEM 311.632812 1683052149.9068
MEM 311.632812 1683052150.0072
MEM 311.890625 1683052150.1075
MEM 311.890625 1683052150.2078
MEM 311.890625 1683052150.3082
MEM 312.148438 1683052150.4085
MEM 312.406250 1683052150.5088
MEM 312.921875 1683052150.6092
MEM 312.921875 1683052150.7095
MEM 312.921875 1683052150.8098
MEM 313.179688 1683052150.9100
MEM 313.179688 1683052151.0104
MEM 313.179688 1683052151.1107
MEM 313.179688 1683052151.2111
MEM 313.179688 1683052151.3115
MEM 313.437500 1683052151.4118
MEM 313.437500 1683052151.5121
MEM 313.437500 1683052151.6125
MEM 313.695312 1683052151.7128
MEM 313.695312 1683052151.8132
MEM 313.695312 1683052151.9135
MEM 313.953125 1683052152.0138
MEM 313.953125 1683052152.1141
MEM 313.953125 1683052152.2145
MEM 314.210938 1683052152.3148
MEM 314.726562 1683052152.4150
MEM 314.726562 1683052152.5153
MEM 314.726562 1683052152.6156
MEM 314.984375 1683052152.7159
MEM 314.984375 1683052152.8163
MEM 314.984375 1683052152.9166
MEM 314.984375 1683052153.0170
MEM 314.984375 1683052153.1174
MEM 314.984375 1683052153.2177
MEM 315.242188 1683052153.3181
MEM 315.242188 1683052153.4183
MEM 315.500000 1683052153.5185
MEM 315.500000 1683052153.6188
MEM 315.500000 1683052153.7192
MEM 315.757812 1683052153.8195
MEM 315.757812 1683052153.9199
MEM 315.757812 1683052154.0202
MEM 315.757812 1683052154.1205
MEM 316.273438 1683052154.2209
MEM 316.789062 1683052154.3213
MEM 316.789062 1683052154.4216
MEM 316.789062 1683052154.5219
MEM 316.789062 1683052154.6223
MEM 316.789062 1683052154.7227
MEM 316.789062 1683052154.8229
MEM 316.789062 1683052154.9233
MEM 316.789062 1683052155.0236
MEM 317.046875 1683052155.1240
MEM 317.046875 1683052155.2244
MEM 317.046875 1683052155.3247
MEM 317.046875 1683052155.4250
MEM 317.304688 1683052155.5254
MEM 317.820312 1683052155.6258
MEM 317.820312 1683052155.7263
MEM 317.820312 1683052155.8266
MEM 317.820312 1683052155.9270
MEM 318.078125 1683052156.0273
MEM 318.335938 1683052156.1276
MEM 318.335938 1683052156.2280
MEM 318.335938 1683052156.3283
MEM 318.335938 1683052156.4288
MEM 318.335938 1683052156.5292
MEM 318.593750 1683052156.6295
MEM 318.593750 1683052156.7298
MEM 318.593750 1683052156.8302
MEM 318.593750 1683052156.9305
MEM 318.593750 1683052157.0308
MEM 318.593750 1683052157.1312
MEM 319.109375 1683052157.2314
MEM 319.109375 1683052157.3317
MEM 319.109375 1683052157.4321
MEM 319.109375 1683052157.5324
MEM 319.625000 1683052157.6328
MEM 319.625000 1683052157.7331
MEM 319.625000 1683052157.8335
MEM 319.882812 1683052157.9339
MEM 319.882812 1683052158.0342
MEM 319.882812 1683052158.1346
MEM 320.140625 1683052158.2349
MEM 320.140625 1683052158.3352
MEM 320.140625 1683052158.4355
MEM 320.398438 1683052158.5358
MEM 320.398438 1683052158.6362
MEM 320.398438 1683052158.7365
MEM 320.656250 1683052158.8368
MEM 320.656250 1683052158.9370
MEM 320.656250 1683052159.0374
MEM 320.656250 1683052159.1378
MEM 320.656250 1683052159.2382
MEM 320.656250 1683052159.3386
MEM 320.914062 1683052159.4389
MEM 321.171875 1683052159.5393
MEM 321.171875 1683052159.6396
MEM 321.171875 1683052159.7400
MEM 321.429688 1683052159.8403
MEM 321.429688 1683052159.9407
MEM 321.429688 1683052160.0410
MEM 321.687500 1683052160.1414
MEM 321.687500 1683052160.2417
MEM 321.687500 1683052160.3420
MEM 321.687500 1683052160.4423
MEM 321.687500 1683052160.5426
MEM 321.687500 1683052160.6429
MEM 321.945312 1683052160.7432
MEM 322.203125 1683052160.8435
MEM 322.203125 1683052160.9438
MEM 322.460938 1683052161.0441
MEM 322.460938 1683052161.1445
MEM 322.460938 1683052161.2448
MEM 322.460938 1683052161.3451
MEM 322.718750 1683052161.4454
MEM 322.718750 1683052161.5456
MEM 322.976562 1683052161.6459
MEM 322.976562 1683052161.7462
MEM 322.976562 1683052161.8465
MEM 323.234375 1683052161.9468
MEM 323.234375 1683052162.0472
MEM 323.234375 1683052162.1476
MEM 323.234375 1683052162.2479
MEM 323.492188 1683052162.3482
MEM 323.492188 1683052162.4485
MEM 323.492188 1683052162.5487
MEM 323.492188 1683052162.6490
MEM 323.750000 1683052162.7493
MEM 323.750000 1683052162.8495
MEM 323.750000 1683052162.9498
MEM 323.750000 1683052163.0500
MEM 324.007812 1683052163.1502
MEM 324.007812 1683052163.2505
MEM 324.007812 1683052163.3507
MEM 324.265625 1683052163.4510
MEM 324.265625 1683052163.5512
MEM 324.265625 1683052163.6515
MEM 324.265625 1683052163.7517
MEM 324.265625 1683052163.8520
MEM 324.523438 1683052163.9522
MEM 324.523438 1683052164.0524
MEM 324.523438 1683052164.1527
MEM 324.781250 1683052164.2530
MEM 324.781250 1683052164.3534
MEM 324.781250 1683052164.4537
MEM 325.039062 1683052164.5540
MEM 325.039062 1683052164.6543
MEM 325.039062 1683052164.7546
MEM 325.296875 1683052164.8550
MEM 325.296875 1683052164.9553
MEM 325.296875 1683052165.0557
MEM 325.554688 1683052165.1560
MEM 325.554688 1683052165.2563
MEM 325.554688 1683052165.3567
MEM 325.554688 1683052165.4571
MEM 325.812500 1683052165.5574
MEM 325.812500 1683052165.6578
MEM 325.812500 1683052165.7581
MEM 326.070312 1683052165.8585
MEM 326.070312 1683052165.9589
MEM 326.070312 1683052166.0592
MEM 326.070312 1683052166.1596
MEM 326.070312 1683052166.2600
MEM 326.070312 1683052166.3603
MEM 326.328125 1683052166.4607
MEM 326.328125 1683052166.5610
MEM 326.328125 1683052166.6614
MEM 326.585938 1683052166.7618
MEM 326.843750 1683052166.8622
MEM 326.843750 1683052166.9625
MEM 326.843750 1683052167.0630
MEM 326.843750 1683052167.1633
MEM 327.101562 1683052167.2636
MEM 327.101562 1683052167.3639
MEM 327.101562 1683052167.4643
MEM 327.101562 1683052167.5646
MEM 327.359375 1683052167.6650
MEM 327.359375 1683052167.7653
MEM 327.359375 1683052167.8656
MEM 327.359375 1683052167.9658
MEM 327.359375 1683052168.0662
MEM 327.359375 1683052168.1665
MEM 327.359375 1683052168.2667
MEM 327.617188 1683052168.3671
MEM 327.617188 1683052168.4674
MEM 327.875000 1683052168.5678
MEM 327.875000 1683052168.6681
MEM 327.875000 1683052168.7684
MEM 327.875000 1683052168.8687
MEM 328.132812 1683052168.9690
MEM 328.132812 1683052169.0694
MEM 328.132812 1683052169.1697
MEM 328.390625 1683052169.2700
MEM 328.648438 1683052169.3704
MEM 328.906250 1683052169.4707
MEM 328.906250 1683052169.5711
MEM 328.906250 1683052169.6714
MEM 328.906250 1683052169.7717
MEM 329.164062 1683052169.8721
MEM 329.164062 1683052169.9725
MEM 329.679688 1683052170.0728
MEM 329.679688 1683052170.1730
MEM 329.679688 1683052170.2733
MEM 329.937500 1683052170.3738
MEM 329.937500 1683052170.4741
MEM 329.937500 1683052170.5744
MEM 329.937500 1683052170.6748
MEM 329.937500 1683052170.7752
MEM 329.937500 1683052170.8756
MEM 330.195312 1683052170.9759
MEM 330.195312 1683052171.0762
MEM 330.710938 1683052171.1765
MEM 330.710938 1683052171.2769
MEM 330.710938 1683052171.3771
MEM 330.710938 1683052171.4774
MEM 330.710938 1683052171.5776
MEM 330.968750 1683052171.6778
MEM 330.968750 1683052171.7781
MEM 331.226562 1683052171.8784
MEM 331.484375 1683052171.9787
MEM 331.484375 1683052172.0790
MEM 331.484375 1683052172.1793
MEM 331.484375 1683052172.2796
MEM 331.484375 1683052172.3799
MEM 331.742188 1683052172.4802
MEM 331.742188 1683052172.5805
MEM 332.000000 1683052172.6808
MEM 332.257812 1683052172.7810
MEM 332.257812 1683052172.8813
MEM 332.257812 1683052172.9815
MEM 332.257812 1683052173.0819
MEM 332.257812 1683052173.1822
MEM 332.515625 1683052173.2825
MEM 332.515625 1683052173.3827
MEM 332.773438 1683052173.4830
MEM 332.773438 1683052173.5833
MEM 332.773438 1683052173.6837
MEM 332.773438 1683052173.7839
MEM 332.773438 1683052173.8842
MEM 332.773438 1683052173.9845
MEM 332.773438 1683052174.0848
MEM 333.031250 1683052174.1852
MEM 333.289062 1683052174.2857
MEM 333.546875 1683052174.3861
MEM 333.546875 1683052174.4865
MEM 333.546875 1683052174.5868
MEM 333.546875 1683052174.6871
MEM 333.546875 1683052174.7873
MEM 333.546875 1683052174.8876
MEM 333.546875 1683052174.9880
MEM 334.062500 1683052175.0883
MEM 334.062500 1683052175.1887
MEM 334.062500 1683052175.2890
MEM 334.062500 1683052175.3892
MEM 334.062500 1683052175.4896
MEM 334.062500 1683052175.5898
MEM 334.062500 1683052175.6901
MEM 334.320312 1683052175.7903
MEM 334.320312 1683052175.8906
MEM 334.320312 1683052175.9908
MEM 334.320312 1683052176.0911
MEM 334.320312 1683052176.1913
MEM 334.320312 1683052176.2916
MEM 334.320312 1683052176.3918
MEM 334.578125 1683052176.4921
MEM 334.578125 1683052176.5924
MEM 334.578125 1683052176.6926
MEM 334.578125 1683052176.7929
MEM 335.093750 1683052176.8932
MEM 335.093750 1683052176.9935
MEM 335.093750 1683052177.0938
MEM 335.093750 1683052177.1941
MEM 335.093750 1683052177.2943
MEM 335.093750 1683052177.3946
MEM 335.093750 1683052177.4948
MEM 335.351562 1683052177.5950
MEM 335.351562 1683052177.6953
MEM 335.351562 1683052177.7955
MEM 335.351562 1683052177.8958
MEM 335.609375 1683052177.9961
MEM 335.867188 1683052178.0963
MEM 335.867188 1683052178.1966
MEM 335.867188 1683052178.2968
MEM 335.867188 1683052178.3971
MEM 336.125000 1683052178.4973
MEM 336.382812 1683052178.5976
MEM 339.734375 1683052178.6979
MEM 339.734375 1683052178.7981
MEM 339.734375 1683052178.8984
MEM 339.734375 1683052178.9987
MEM 339.734375 1683052179.0989
MEM 339.734375 1683052179.1993
MEM 339.992188 1683052179.2995
MEM 340.250000 1683052179.3998
MEM 340.250000 1683052179.5001
MEM 340.250000 1683052179.6003
MEM 340.250000 1683052179.7007
MEM 340.507812 1683052179.8010
MEM 340.507812 1683052179.9013
MEM 340.507812 1683052180.0015
MEM 340.507812 1683052180.1019
MEM 340.765625 1683052180.2022
MEM 340.765625 1683052180.3024
MEM 340.765625 1683052180.4026
MEM 340.765625 1683052180.5029
MEM 341.023438 1683052180.6033
MEM 341.023438 1683052180.7036
MEM 341.023438 1683052180.8040
MEM 341.023438 1683052180.9042
MEM 341.023438 1683052181.0045
MEM 341.281250 1683052181.1048
MEM 341.281250 1683052181.2050
MEM 341.281250 1683052181.3053
MEM 341.539062 1683052181.4055
MEM 341.539062 1683052181.5058
MEM 341.796875 1683052181.6061
MEM 341.796875 1683052181.7063
MEM 341.796875 1683052181.8066
MEM 341.796875 1683052181.9069
MEM 341.796875 1683052182.0073
MEM 341.796875 1683052182.1075
MEM 341.796875 1683052182.2078
MEM 341.796875 1683052182.3081
MEM 341.796875 1683052182.4084
MEM 341.796875 1683052182.5086
MEM 341.796875 1683052182.6089
MEM 342.054688 1683052182.7091
MEM 342.054688 1683052182.8094
MEM 342.312500 1683052182.9097
MEM 342.312500 1683052183.0099
MEM 342.570312 1683052183.1102
MEM 342.570312 1683052183.2104
MEM 342.570312 1683052183.3107
MEM 342.828125 1683052183.4111
MEM 342.828125 1683052183.5113
MEM 342.828125 1683052183.6116
MEM 343.085938 1683052183.7118
MEM 343.085938 1683052183.8121
MEM 343.085938 1683052183.9123
MEM 343.085938 1683052184.0126
MEM 343.085938 1683052184.1128
MEM 343.085938 1683052184.2131
MEM 343.343750 1683052184.3134
MEM 343.343750 1683052184.4136
MEM 343.343750 1683052184.5138
MEM 343.343750 1683052184.6141
MEM 343.343750 1683052184.7145
MEM 343.343750 1683052184.8148
MEM 343.343750 1683052184.9151
MEM 343.601562 1683052185.0154
MEM 343.601562 1683052185.1157
MEM 343.601562 1683052185.2159
MEM 343.601562 1683052185.3162
MEM 343.601562 1683052185.4164
MEM 343.859375 1683052185.5167
MEM 343.859375 1683052185.6169
MEM 343.859375 1683052185.7172
MEM 343.859375 1683052185.8175
MEM 343.859375 1683052185.9178
MEM 343.859375 1683052186.0180
MEM 343.859375 1683052186.1183
MEM 343.859375 1683052186.2185
MEM 343.859375 1683052186.3187
MEM 344.117188 1683052186.4190
MEM 344.117188 1683052186.5193
MEM 344.117188 1683052186.6195
MEM 344.117188 1683052186.7198
MEM 344.117188 1683052186.8202
MEM 344.117188 1683052186.9204
MEM 344.117188 1683052187.0206
MEM 344.375000 1683052187.1210
MEM 344.375000 1683052187.2214
MEM 344.375000 1683052187.3217
MEM 344.375000 1683052187.4219
MEM 344.375000 1683052187.5222
MEM 344.375000 1683052187.6225
MEM 344.632812 1683052187.7228
MEM 344.632812 1683052187.8230
MEM 344.632812 1683052187.9233
MEM 344.632812 1683052188.0236
MEM 344.632812 1683052188.1238
MEM 344.632812 1683052188.2241
MEM 344.632812 1683052188.3244
MEM 344.632812 1683052188.4247
MEM 344.632812 1683052188.5252
MEM 344.632812 1683052188.6258
MEM 344.632812 1683052188.7261
MEM 344.890625 1683052188.8265
MEM 344.890625 1683052188.9269
MEM 344.890625 1683052189.0273
MEM 344.890625 1683052189.1277
MEM 344.890625 1683052189.2281
MEM 344.890625 1683052189.3285
MEM 345.148438 1683052189.4287
MEM 345.148438 1683052189.5290
MEM 345.148438 1683052189.6293
MEM 345.148438 1683052189.7297
MEM 345.148438 1683052189.8300
MEM 345.148438 1683052189.9303
MEM 345.148438 1683052190.0307
MEM 345.148438 1683052190.1310
MEM 345.148438 1683052190.2313
MEM 345.406250 1683052190.3317
MEM 345.406250 1683052190.4320
MEM 345.406250 1683052190.5324
MEM 345.406250 1683052190.6328
MEM 345.406250 1683052190.7330
MEM 345.406250 1683052190.8333
MEM 345.664062 1683052190.9335
MEM 345.664062 1683052191.0339
MEM 345.664062 1683052191.1343
MEM 345.664062 1683052191.2345
MEM 345.664062 1683052191.3347
MEM 345.921875 1683052191.4350
MEM 345.921875 1683052191.5352
MEM 345.921875 1683052191.6355
MEM 345.921875 1683052191.7358
MEM 345.921875 1683052191.8361
MEM 346.179688 1683052191.9363
MEM 346.179688 1683052192.0366
MEM 346.179688 1683052192.1369
MEM 346.179688 1683052192.2373
MEM 346.437500 1683052192.3376
MEM 346.437500 1683052192.4380
MEM 346.437500 1683052192.5382
MEM 346.437500 1683052192.6385
MEM 346.437500 1683052192.7387
MEM 346.695312 1683052192.8390
MEM 346.695312 1683052192.9392
MEM 346.695312 1683052193.0395
MEM 346.953125 1683052193.1398
MEM 346.953125 1683052193.2400
MEM 346.953125 1683052193.3404
MEM 347.210938 1683052193.4407
MEM 347.210938 1683052193.5409
MEM 347.210938 1683052193.6412
MEM 347.210938 1683052193.7414
MEM 347.210938 1683052193.8417
MEM 347.468750 1683052193.9420
MEM 347.468750 1683052194.0422
MEM 347.468750 1683052194.1425
MEM 347.468750 1683052194.2428
MEM 347.726562 1683052194.3431
MEM 347.726562 1683052194.4434
MEM 347.726562 1683052194.5436
MEM 347.726562 1683052194.6439
MEM 347.726562 1683052194.7441
MEM 347.984375 1683052194.8444
MEM 347.984375 1683052194.9447
MEM 347.984375 1683052195.0451
MEM 348.242188 1683052195.1453
MEM 348.242188 1683052195.2456
MEM 348.242188 1683052195.3458
MEM 348.242188 1683052195.4461
MEM 348.242188 1683052195.5463
MEM 348.500000 1683052195.6466
MEM 348.500000 1683052195.7469
MEM 348.757812 1683052195.8471
MEM 348.757812 1683052195.9474
MEM 348.757812 1683052196.0476
MEM 349.015625 1683052196.1479
MEM 349.015625 1683052196.2481
MEM 349.015625 1683052196.3484
MEM 349.273438 1683052196.4487
MEM 349.273438 1683052196.5489
MEM 349.273438 1683052196.6492
MEM 349.273438 1683052196.7494
MEM 349.531250 1683052196.8498
MEM 349.531250 1683052196.9500
MEM 349.531250 1683052197.0503
MEM 349.789062 1683052197.1505
MEM 349.789062 1683052197.2508
MEM 349.789062 1683052197.3511
MEM 350.046875 1683052197.4514
MEM 350.046875 1683052197.5518
MEM 350.046875 1683052197.6521
MEM 350.304688 1683052197.7524
MEM 350.304688 1683052197.8526
MEM 350.304688 1683052197.9529
MEM 350.562500 1683052198.0532
MEM 350.562500 1683052198.1536
MEM 350.562500 1683052198.2539
MEM 350.562500 1683052198.3543
MEM 350.820312 1683052198.4545
MEM 350.820312 1683052198.5549
MEM 350.820312 1683052198.6552
MEM 351.078125 1683052198.7556
MEM 351.078125 1683052198.8560
MEM 351.078125 1683052198.9564
MEM 351.078125 1683052199.0568
MEM 351.335938 1683052199.1571
MEM 351.335938 1683052199.2575
MEM 351.593750 1683052199.3577
MEM 351.593750 1683052199.4580
MEM 351.593750 1683052199.5584
MEM 351.593750 1683052199.6588
MEM 351.593750 1683052199.7591
MEM 351.851562 1683052199.8595
MEM 352.109375 1683052199.9598
MEM 352.109375 1683052200.0602
MEM 352.109375 1683052200.1606
MEM 352.109375 1683052200.2610
MEM 352.367188 1683052200.3613
MEM 352.367188 1683052200.4617
MEM 352.367188 1683052200.5621
MEM 352.625000 1683052200.6624
MEM 352.625000 1683052200.7628
MEM 352.625000 1683052200.8631
MEM 352.625000 1683052200.9635
MEM 352.882812 1683052201.0639
MEM 352.882812 1683052201.1642
MEM 352.882812 1683052201.2645
MEM 352.882812 1683052201.3649
MEM 353.140625 1683052201.4653
MEM 353.140625 1683052201.5657
MEM 353.140625 1683052201.6661
MEM 353.140625 1683052201.7665
MEM 353.398438 1683052201.8669
MEM 353.398438 1683052201.9673
MEM 353.398438 1683052202.0677
MEM 353.656250 1683052202.1680
MEM 353.656250 1683052202.2684
MEM 353.656250 1683052202.3688
MEM 353.914062 1683052202.4692
MEM 353.914062 1683052202.5695
MEM 353.914062 1683052202.6698
MEM 353.914062 1683052202.7701
MEM 354.171875 1683052202.8705
MEM 354.171875 1683052202.9709
MEM 354.171875 1683052203.0712
MEM 354.429688 1683052203.1716
MEM 354.429688 1683052203.2720
MEM 354.429688 1683052203.3723
MEM 354.687500 1683052203.4727
MEM 354.687500 1683052203.5731
MEM 354.687500 1683052203.6735
MEM 354.687500 1683052203.7738
MEM 354.945312 1683052203.8742
MEM 354.945312 1683052203.9746
MEM 355.203125 1683052204.0750
MEM 355.203125 1683052204.1753
MEM 355.203125 1683052204.2757
MEM 355.460938 1683052204.3760
MEM 355.460938 1683052204.4762
MEM 355.460938 1683052204.5766
MEM 355.718750 1683052204.6770
MEM 355.718750 1683052204.7772
MEM 355.976562 1683052204.8775
MEM 355.976562 1683052204.9778
MEM 355.976562 1683052205.0781
MEM 355.976562 1683052205.1784
MEM 356.234375 1683052205.2786
MEM 356.234375 1683052205.3789
MEM 356.234375 1683052205.4791
MEM 356.492188 1683052205.5793
MEM 356.492188 1683052205.6796
MEM 356.750000 1683052205.7799
MEM 356.750000 1683052205.8802
MEM 357.007812 1683052205.9805
MEM 357.007812 1683052206.0807
MEM 357.007812 1683052206.1810
MEM 357.265625 1683052206.2813
MEM 357.265625 1683052206.3816
MEM 357.523438 1683052206.4818
MEM 357.523438 1683052206.5821
MEM 357.523438 1683052206.6824
MEM 357.523438 1683052206.7827
MEM 357.781250 1683052206.8830
MEM 357.781250 1683052206.9834
MEM 358.039062 1683052207.0838
MEM 358.039062 1683052207.1841
MEM 358.039062 1683052207.2845
MEM 358.296875 1683052207.3849
MEM 358.296875 1683052207.4851
MEM 358.554688 1683052207.5857
MEM 358.554688 1683052207.6861
MEM 358.554688 1683052207.7865
MEM 358.554688 1683052207.8868
MEM 358.812500 1683052207.9872
MEM 359.070312 1683052208.0876
MEM 359.070312 1683052208.1880
MEM 359.070312 1683052208.2884
MEM 359.328125 1683052208.3887
MEM 359.328125 1683052208.4890
MEM 359.585938 1683052208.5893
MEM 359.585938 1683052208.6897
MEM 359.585938 1683052208.7901
MEM 359.843750 1683052208.8904
MEM 359.843750 1683052208.9908
MEM 359.843750 1683052209.0912
MEM 360.101562 1683052209.1915
MEM 360.101562 1683052209.2919
MEM 360.359375 1683052209.3923
MEM 360.359375 1683052209.4926
MEM 360.359375 1683052209.5930
MEM 360.617188 1683052209.6934
MEM 360.617188 1683052209.7937
MEM 360.617188 1683052209.8941
MEM 360.617188 1683052209.9945
MEM 360.875000 1683052210.0949
MEM 361.132812 1683052210.1952
MEM 361.132812 1683052210.2956
MEM 361.390625 1683052210.3959
MEM 361.390625 1683052210.4962
MEM 361.390625 1683052210.5965
MEM 361.648438 1683052210.6969
MEM 361.648438 1683052210.7972
MEM 361.648438 1683052210.8976
MEM 361.906250 1683052210.9979
MEM 361.906250 1683052211.0982
MEM 361.906250 1683052211.1985
MEM 362.164062 1683052211.2988
MEM 362.421875 1683052211.3990
MEM 362.421875 1683052211.4993
MEM 362.421875 1683052211.5995
MEM 362.679688 1683052211.6998
MEM 362.679688 1683052211.8003
MEM 362.937500 1683052211.9006
MEM 362.937500 1683052212.0009
MEM 362.937500 1683052212.1011
MEM 363.195312 1683052212.2014
MEM 363.195312 1683052212.3017
MEM 363.195312 1683052212.4019
MEM 363.453125 1683052212.5021
MEM 363.453125 1683052212.6024
MEM 363.710938 1683052212.7027
MEM 363.968750 1683052212.8031
MEM 363.968750 1683052212.9034
MEM 363.968750 1683052213.0038
MEM 363.968750 1683052213.1041
MEM 363.968750 1683052213.2043
MEM 364.226562 1683052213.3047
MEM 364.226562 1683052213.4050
MEM 364.226562 1683052213.5054
MEM 364.484375 1683052213.6057
MEM 364.484375 1683052213.7060
MEM 364.484375 1683052213.8062
MEM 364.742188 1683052213.9065
MEM 364.742188 1683052214.0068
MEM 365.000000 1683052214.1071
MEM 365.000000 1683052214.2073
MEM 365.000000 1683052214.3076
MEM 365.000000 1683052214.4078
MEM 365.257812 1683052214.5080
MEM 365.515625 1683052214.6083
MEM 365.515625 1683052214.7085
MEM 365.515625 1683052214.8087
MEM 365.773438 1683052214.9090
MEM 366.031250 1683052215.0092
MEM 366.031250 1683052215.1095
MEM 366.031250 1683052215.2097
MEM 366.289062 1683052215.3100
MEM 366.289062 1683052215.4102
MEM 366.289062 1683052215.5105
MEM 366.546875 1683052215.6108
MEM 366.804688 1683052215.7110
MEM 366.804688 1683052215.8113
MEM 366.804688 1683052215.9118
MEM 366.804688 1683052216.0122
MEM 367.062500 1683052216.1124
MEM 367.062500 1683052216.2127
MEM 367.320312 1683052216.3129
MEM 367.320312 1683052216.4132
MEM 367.578125 1683052216.5134
MEM 367.578125 1683052216.6136
MEM 367.578125 1683052216.7139
MEM 367.578125 1683052216.8141
MEM 367.835938 1683052216.9144
MEM 367.835938 1683052217.0146
MEM 368.093750 1683052217.1149
MEM 368.351562 1683052217.2152
MEM 368.351562 1683052217.3157
MEM 368.351562 1683052217.4162
MEM 368.609375 1683052217.5165
MEM 368.609375 1683052217.6167
MEM 368.609375 1683052217.7170
MEM 368.867188 1683052217.8173
MEM 368.867188 1683052217.9176
MEM 368.867188 1683052218.0179
MEM 369.125000 1683052218.1181
MEM 369.382812 1683052218.2184
MEM 369.382812 1683052218.3186
MEM 369.382812 1683052218.4189
MEM 369.640625 1683052218.5192
MEM 369.640625 1683052218.6194
MEM 369.640625 1683052218.7197
MEM 369.640625 1683052218.8199
MEM 370.156250 1683052218.9204
MEM 370.156250 1683052219.0207
MEM 370.156250 1683052219.1209
MEM 370.414062 1683052219.2212
MEM 370.414062 1683052219.3214
MEM 370.414062 1683052219.4217
MEM 370.671875 1683052219.5220
MEM 370.671875 1683052219.6222
MEM 370.671875 1683052219.7225
MEM 370.929688 1683052219.8227
MEM 370.929688 1683052219.9230
MEM 371.187500 1683052220.0232
MEM 371.187500 1683052220.1235
MEM 371.187500 1683052220.2238
MEM 371.445312 1683052220.3240
MEM 371.445312 1683052220.4243
MEM 371.445312 1683052220.5245
MEM 371.703125 1683052220.6248
MEM 371.960938 1683052220.7250
MEM 371.960938 1683052220.8253
MEM 372.218750 1683052220.9256
MEM 372.218750 1683052221.0258
MEM 372.218750 1683052221.1261
MEM 372.218750 1683052221.2264
MEM 372.218750 1683052221.3266
MEM 372.476562 1683052221.4269
MEM 372.476562 1683052221.5271
MEM 372.734375 1683052221.6274
MEM 372.992188 1683052221.7276
MEM 372.992188 1683052221.8279
MEM 373.250000 1683052221.9282
MEM 373.250000 1683052222.0285
MEM 373.250000 1683052222.1289
MEM 373.507812 1683052222.2292
MEM 373.507812 1683052222.3295
MEM 373.765625 1683052222.4297
MEM 373.765625 1683052222.5300
MEM 373.765625 1683052222.6304
MEM 373.765625 1683052222.7308
MEM 373.765625 1683052222.8311
MEM 374.023438 1683052222.9315
MEM 374.023438 1683052223.0318
MEM 374.281250 1683052223.1321
MEM 374.281250 1683052223.2323
MEM 374.281250 1683052223.3326
MEM 374.281250 1683052223.4328
MEM 374.281250 1683052223.5331
MEM 374.539062 1683052223.6333
MEM 374.539062 1683052223.7336
MEM 374.796875 1683052223.8338
MEM 374.796875 1683052223.9340
MEM 374.796875 1683052224.0343
MEM 375.054688 1683052224.1346
MEM 375.054688 1683052224.2348
MEM 375.054688 1683052224.3351
MEM 375.312500 1683052224.4355
MEM 375.570312 1683052224.5357
MEM 375.828125 1683052224.6360
MEM 375.828125 1683052224.7363
MEM 376.085938 1683052224.8365
MEM 376.085938 1683052224.9368
MEM 376.085938 1683052225.0371
MEM 376.085938 1683052225.1374
MEM 376.343750 1683052225.2376
MEM 376.343750 1683052225.3379
MEM 376.601562 1683052225.4381
MEM 376.601562 1683052225.5383
MEM 376.859375 1683052225.6386
MEM 377.117188 1683052225.7390
MEM 377.375000 1683052225.8394
MEM 377.375000 1683052225.9398
MEM 377.375000 1683052226.0405
MEM 377.375000 1683052226.1407
MEM 377.632812 1683052226.2413
MEM 377.890625 1683052226.3417
MEM 377.890625 1683052226.4420
MEM 377.890625 1683052226.5422
MEM 378.406250 1683052226.6425
MEM 378.406250 1683052226.7430
MEM 378.406250 1683052226.8435
MEM 378.406250 1683052226.9437
MEM 378.921875 1683052227.0440
MEM 378.921875 1683052227.1442
MEM 378.921875 1683052227.2445
MEM 378.921875 1683052227.3448
MEM 379.179688 1683052227.4450
MEM 379.179688 1683052227.5453
MEM 379.695312 1683052227.6455
MEM 379.695312 1683052227.7458
MEM 379.695312 1683052227.8461
MEM 379.953125 1683052227.9463
MEM 379.953125 1683052228.0466
MEM 379.953125 1683052228.1470
MEM 380.210938 1683052228.2474
MEM 380.210938 1683052228.3478
MEM 380.210938 1683052228.4480
MEM 380.468750 1683052228.5484
MEM 380.468750 1683052228.6488
MEM 380.726562 1683052228.7491
MEM 380.726562 1683052228.8493
MEM 380.984375 1683052228.9496
MEM 380.984375 1683052229.0498
MEM 380.984375 1683052229.1501
MEM 380.984375 1683052229.2504
MEM 380.984375 1683052229.3507
MEM 380.984375 1683052229.4511
MEM 381.242188 1683052229.5514
MEM 381.757812 1683052229.6517
